"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Requested.Date","Requested.Time","Drop.timestamp","Drop.Date","Drop.Time","Request.Date.Hour","Request.Date.Mins","Drop.Date.Hour","Drop.Date.Mins","travel.time.mins","trip.direction","new_seq","RequestedTimeSlot","wait_time"
"1837",1840,"City",190,"Cancelled",2016-07-12 09:37:00,"2016-07-12","09:37:00",NA,NA,NA,9,37,NA,NA,NA,"City to Airport",1837,"Morning (08:00 to 12:00)",NA
"1838",1843,"City",72,"Cancelled",2016-07-12 09:39:00,"2016-07-12","09:39:00",NA,NA,NA,9,39,NA,NA,NA,"City to Airport",1838,"Morning (08:00 to 12:00)",NA
"1839",1842,"City",62,"Trip Completed",2016-07-12 09:40:00,"2016-07-12","09:40:00",2016-07-12 10:18:00,"2016-07-12","10:18:00",9,40,10,18,38,"City to Airport",1839,"Morning (08:00 to 12:00)",514.36
"1840",1838,"City",88,"Trip Completed",2016-07-12 09:40:00,"2016-07-12","09:40:00",2016-07-12 10:10:00,"2016-07-12","10:10:00",9,40,10,10,30,"City to Airport",1840,"Morning (08:00 to 12:00)",514.36
"1841",1844,"City",114,"Trip Completed",2016-07-12 09:40:00,"2016-07-12","09:40:00",2016-07-12 10:11:00,"2016-07-12","10:11:00",9,40,10,11,31,"City to Airport",1841,"Morning (08:00 to 12:00)",573
"1842",1845,"Airport",134,"Trip Completed",2016-07-12 09:41:00,"2016-07-12","09:41:00",2016-07-12 10:52:00,"2016-07-12","10:52:00",9,41,10,52,71,"Airport to City",1842,"Morning (08:00 to 12:00)",NA
"1843",1841,"City",20,"Cancelled",2016-07-12 09:41:00,"2016-07-12","09:41:00",NA,NA,NA,9,41,NA,NA,NA,"City to Airport",1843,"Morning (08:00 to 12:00)",NA
"1844",1848,"City",130,"Cancelled",2016-07-12 09:41:00,"2016-07-12","09:41:00",NA,NA,NA,9,41,NA,NA,NA,"City to Airport",1844,"Morning (08:00 to 12:00)",NA
"1845",1849,"Airport",286,"Trip Completed",2016-07-12 09:42:00,"2016-07-12","09:42:00",2016-07-12 10:28:00,"2016-07-12","10:28:00",9,42,10,28,46,"Airport to City",1845,"Morning (08:00 to 12:00)",NA
"1846",1852,"City",93,"Trip Completed",2016-07-12 09:43:00,"2016-07-12","09:43:00",2016-07-12 10:58:00,"2016-07-12","10:58:00",9,43,10,58,75,"City to Airport",1846,"Morning (08:00 to 12:00)",514.36
"1847",1846,"City",237,"Cancelled",2016-07-12 09:43:00,"2016-07-12","09:43:00",NA,NA,NA,9,43,NA,NA,NA,"City to Airport",1847,"Morning (08:00 to 12:00)",NA
"1848",1839,"City",238,"Trip Completed",2016-07-12 09:44:00,"2016-07-12","09:44:00",2016-07-12 10:54:00,"2016-07-12","10:54:00",9,44,10,54,70,"City to Airport",1848,"Morning (08:00 to 12:00)",514.36
"1849",1850,"City",104,"Trip Completed",2016-07-12 09:45:00,"2016-07-12","09:45:00",2016-07-12 10:20:00,"2016-07-12","10:20:00",9,45,10,20,35,"City to Airport",1849,"Morning (08:00 to 12:00)",514.36
"1850",1856,"Airport",NA,"No Cars Available",2016-07-12 09:45:00,"2016-07-12","09:45:00",NA,NA,NA,9,45,NA,NA,NA,"Airport to City",1850,"Morning (08:00 to 12:00)",NA
"1851",1847,"City",NA,"No Cars Available",2016-07-12 09:45:00,"2016-07-12","09:45:00",NA,NA,NA,9,45,NA,NA,NA,"City to Airport",1851,"Morning (08:00 to 12:00)",NA
"1852",1857,"City",NA,"No Cars Available",2016-07-12 09:46:00,"2016-07-12","09:46:00",NA,NA,NA,9,46,NA,NA,NA,"City to Airport",1852,"Morning (08:00 to 12:00)",NA
"1853",1854,"City",142,"Cancelled",2016-07-12 09:47:00,"2016-07-12","09:47:00",NA,NA,NA,9,47,NA,NA,NA,"City to Airport",1853,"Morning (08:00 to 12:00)",NA
"1854",1851,"Airport",127,"Trip Completed",2016-07-12 09:48:00,"2016-07-12","09:48:00",2016-07-12 10:58:00,"2016-07-12","10:58:00",9,48,10,58,70,"Airport to City",1854,"Morning (08:00 to 12:00)",NA
"1855",1865,"Airport",139,"Trip Completed",2016-07-12 09:50:00,"2016-07-12","09:50:00",2016-07-12 10:58:00,"2016-07-12","10:58:00",9,50,10,58,68,"Airport to City",1855,"Morning (08:00 to 12:00)",NA
"1856",1855,"City",NA,"No Cars Available",2016-07-12 09:50:00,"2016-07-12","09:50:00",NA,NA,NA,9,50,NA,NA,NA,"City to Airport",1856,"Morning (08:00 to 12:00)",NA
"1857",1853,"City",139,"Cancelled",2016-07-12 09:51:00,"2016-07-12","09:51:00",NA,NA,NA,9,51,NA,NA,NA,"City to Airport",1857,"Morning (08:00 to 12:00)",NA
"1858",1866,"City",250,"Cancelled",2016-07-12 09:52:00,"2016-07-12","09:52:00",NA,NA,NA,9,52,NA,NA,NA,"City to Airport",1858,"Morning (08:00 to 12:00)",NA
"1859",1864,"City",109,"Cancelled",2016-07-12 09:54:00,"2016-07-12","09:54:00",NA,NA,NA,9,54,NA,NA,NA,"City to Airport",1859,"Morning (08:00 to 12:00)",NA
"1860",1858,"City",264,"Cancelled",2016-07-12 09:54:00,"2016-07-12","09:54:00",NA,NA,NA,9,54,NA,NA,NA,"City to Airport",1860,"Morning (08:00 to 12:00)",NA
"1861",1859,"City",NA,"No Cars Available",2016-07-12 09:54:00,"2016-07-12","09:54:00",NA,NA,NA,9,54,NA,NA,NA,"City to Airport",1861,"Morning (08:00 to 12:00)",NA
"1862",1860,"City",193,"Trip Completed",2016-07-12 09:55:00,"2016-07-12","09:55:00",2016-07-12 10:32:00,"2016-07-12","10:32:00",9,55,10,32,37,"City to Airport",1862,"Morning (08:00 to 12:00)",189
"1863",1863,"City",159,"Cancelled",2016-07-12 09:55:00,"2016-07-12","09:55:00",NA,NA,NA,9,55,NA,NA,NA,"City to Airport",1863,"Morning (08:00 to 12:00)",NA
"1864",1874,"Airport",186,"Trip Completed",2016-07-12 09:56:00,"2016-07-12","09:56:00",2016-07-12 10:42:00,"2016-07-12","10:42:00",9,56,10,42,46,"Airport to City",1864,"Morning (08:00 to 12:00)",NA
"1865",1861,"City",226,"Trip Completed",2016-07-12 09:56:00,"2016-07-12","09:56:00",2016-07-12 10:34:00,"2016-07-12","10:34:00",9,56,10,34,38,"City to Airport",1865,"Morning (08:00 to 12:00)",595
"1866",1862,"Airport",NA,"No Cars Available",2016-07-12 09:56:00,"2016-07-12","09:56:00",NA,NA,NA,9,56,NA,NA,NA,"Airport to City",1866,"Morning (08:00 to 12:00)",NA
"1867",1869,"City",NA,"No Cars Available",2016-07-12 09:57:00,"2016-07-12","09:57:00",NA,NA,NA,9,57,NA,NA,NA,"City to Airport",1867,"Morning (08:00 to 12:00)",NA
"1868",1873,"City",165,"Trip Completed",2016-07-12 09:59:00,"2016-07-12","09:59:00",2016-07-12 10:44:00,"2016-07-12","10:44:00",9,59,10,44,45,"City to Airport",1868,"Morning (08:00 to 12:00)",570
"1869",1867,"Airport",3,"Cancelled",2016-07-12 09:59:00,"2016-07-12","09:59:00",NA,NA,NA,9,59,NA,NA,NA,"Airport to City",1869,"Morning (08:00 to 12:00)",NA
"1870",1868,"City",131,"Cancelled",2016-07-12 09:59:00,"2016-07-12","09:59:00",NA,NA,NA,9,59,NA,NA,NA,"City to Airport",1870,"Morning (08:00 to 12:00)",NA
"1871",1882,"Airport",233,"Trip Completed",2016-07-12 10:00:00,"2016-07-12","10:00:00",2016-07-12 11:05:00,"2016-07-12","11:05:00",10,0,11,5,65,"Airport to City",1871,"Morning (08:00 to 12:00)",NA
"1872",1870,"City",161,"Trip Completed",2016-07-12 10:01:00,"2016-07-12","10:01:00",2016-07-12 10:42:00,"2016-07-12","10:42:00",10,1,10,42,41,"City to Airport",1872,"Morning (08:00 to 12:00)",651
"1873",1880,"City",9,"Cancelled",2016-07-12 10:01:00,"2016-07-12","10:01:00",NA,NA,NA,10,1,NA,NA,NA,"City to Airport",1873,"Morning (08:00 to 12:00)",NA
"1874",1876,"City",261,"Cancelled",2016-07-12 10:01:00,"2016-07-12","10:01:00",NA,NA,NA,10,1,NA,NA,NA,"City to Airport",1874,"Morning (08:00 to 12:00)",NA
"1875",1878,"City",NA,"No Cars Available",2016-07-12 10:01:00,"2016-07-12","10:01:00",NA,NA,NA,10,1,NA,NA,NA,"City to Airport",1875,"Morning (08:00 to 12:00)",NA
"1876",1875,"City",49,"Cancelled",2016-07-12 10:02:00,"2016-07-12","10:02:00",NA,NA,NA,10,2,NA,NA,NA,"City to Airport",1876,"Morning (08:00 to 12:00)",NA
"1877",1872,"City",NA,"No Cars Available",2016-07-12 10:02:00,"2016-07-12","10:02:00",NA,NA,NA,10,2,NA,NA,NA,"City to Airport",1877,"Morning (08:00 to 12:00)",NA
"1878",1879,"City",NA,"No Cars Available",2016-07-12 10:02:00,"2016-07-12","10:02:00",NA,NA,NA,10,2,NA,NA,NA,"City to Airport",1878,"Morning (08:00 to 12:00)",NA
"1879",1877,"City",280,"Cancelled",2016-07-12 10:03:00,"2016-07-12","10:03:00",NA,NA,NA,10,3,NA,NA,NA,"City to Airport",1879,"Morning (08:00 to 12:00)",NA
"1880",1885,"City",20,"Cancelled",2016-07-12 10:04:00,"2016-07-12","10:04:00",NA,NA,NA,10,4,NA,NA,NA,"City to Airport",1880,"Morning (08:00 to 12:00)",NA
"1881",1881,"City",82,"Cancelled",2016-07-12 10:04:00,"2016-07-12","10:04:00",NA,NA,NA,10,4,NA,NA,NA,"City to Airport",1881,"Morning (08:00 to 12:00)",NA
"1882",1871,"City",290,"Cancelled",2016-07-12 10:04:00,"2016-07-12","10:04:00",NA,NA,NA,10,4,NA,NA,NA,"City to Airport",1882,"Morning (08:00 to 12:00)",NA
"1883",1883,"City",282,"Cancelled",2016-07-12 10:06:00,"2016-07-12","10:06:00",NA,NA,NA,10,6,NA,NA,NA,"City to Airport",1883,"Morning (08:00 to 12:00)",NA
"1884",1890,"City",212,"Trip Completed",2016-07-12 10:08:00,"2016-07-12","10:08:00",2016-07-12 11:16:00,"2016-07-12","11:16:00",10,8,11,16,68,"City to Airport",1884,"Morning (08:00 to 12:00)",824
"1885",1887,"City",197,"Cancelled",2016-07-12 10:08:00,"2016-07-12","10:08:00",NA,NA,NA,10,8,NA,NA,NA,"City to Airport",1885,"Morning (08:00 to 12:00)",NA
"1886",1884,"Airport",NA,"No Cars Available",2016-07-12 10:09:00,"2016-07-12","10:09:00",NA,NA,NA,10,9,NA,NA,NA,"Airport to City",1886,"Morning (08:00 to 12:00)",NA
"1887",1886,"Airport",31,"Trip Completed",2016-07-12 10:10:00,"2016-07-12","10:10:00",2016-07-12 10:35:00,"2016-07-12","10:35:00",10,10,10,35,25,"Airport to City",1887,"Morning (08:00 to 12:00)",NA
"1888",1888,"City",149,"Cancelled",2016-07-12 10:12:00,"2016-07-12","10:12:00",NA,NA,NA,10,12,NA,NA,NA,"City to Airport",1888,"Morning (08:00 to 12:00)",NA
"1889",1889,"City",69,"Trip Completed",2016-07-12 10:14:00,"2016-07-12","10:14:00",2016-07-12 11:18:00,"2016-07-12","11:18:00",10,14,11,18,64,"City to Airport",1889,"Morning (08:00 to 12:00)",424.533333333333
"1890",1893,"City",168,"Cancelled",2016-07-12 10:17:00,"2016-07-12","10:17:00",NA,NA,NA,10,17,NA,NA,NA,"City to Airport",1890,"Morning (08:00 to 12:00)",NA
"1891",1891,"City",225,"Trip Completed",2016-07-12 10:19:00,"2016-07-12","10:19:00",2016-07-12 11:15:00,"2016-07-12","11:15:00",10,19,11,15,56,"City to Airport",1891,"Morning (08:00 to 12:00)",424.533333333333
"1892",1894,"Airport",19,"Cancelled",2016-07-12 10:19:00,"2016-07-12","10:19:00",NA,NA,NA,10,19,NA,NA,NA,"Airport to City",1892,"Morning (08:00 to 12:00)",NA
"1893",1895,"City",21,"Trip Completed",2016-07-12 10:20:00,"2016-07-12","10:20:00",2016-07-12 10:52:00,"2016-07-12","10:52:00",10,20,10,52,32,"City to Airport",1893,"Morning (08:00 to 12:00)",424.533333333333
"1894",1892,"Airport",NA,"No Cars Available",2016-07-12 10:22:00,"2016-07-12","10:22:00",NA,NA,NA,10,22,NA,NA,NA,"Airport to City",1894,"Morning (08:00 to 12:00)",NA
"1895",1896,"Airport",137,"Trip Completed",2016-07-12 10:23:00,"2016-07-12","10:23:00",2016-07-12 11:25:00,"2016-07-12","11:25:00",10,23,11,25,62,"Airport to City",1895,"Morning (08:00 to 12:00)",NA
"1896",1897,"City",142,"Cancelled",2016-07-12 10:23:00,"2016-07-12","10:23:00",NA,NA,NA,10,23,NA,NA,NA,"City to Airport",1896,"Morning (08:00 to 12:00)",NA
"1897",1899,"City",252,"Trip Completed",2016-07-12 10:26:00,"2016-07-12","10:26:00",2016-07-12 11:32:00,"2016-07-12","11:32:00",10,26,11,32,66,"City to Airport",1897,"Morning (08:00 to 12:00)",424.533333333333
"1898",1898,"City",54,"Cancelled",2016-07-12 10:27:00,"2016-07-12","10:27:00",NA,NA,NA,10,27,NA,NA,NA,"City to Airport",1898,"Morning (08:00 to 12:00)",NA
"1899",1901,"Airport",242,"Trip Completed",2016-07-12 10:29:00,"2016-07-12","10:29:00",2016-07-12 11:34:00,"2016-07-12","11:34:00",10,29,11,34,65,"Airport to City",1899,"Morning (08:00 to 12:00)",NA
"1900",1900,"City",22,"Trip Completed",2016-07-12 10:32:00,"2016-07-12","10:32:00",2016-07-12 11:42:00,"2016-07-12","11:42:00",10,32,11,42,70,"City to Airport",1900,"Morning (08:00 to 12:00)",424.533333333333
"1901",1905,"City",NA,"No Cars Available",2016-07-12 10:33:00,"2016-07-12","10:33:00",NA,NA,NA,10,33,NA,NA,NA,"City to Airport",1901,"Morning (08:00 to 12:00)",NA
"1902",1902,"City",131,"Trip Completed",2016-07-12 10:34:00,"2016-07-12","10:34:00",2016-07-12 11:46:00,"2016-07-12","11:46:00",10,34,11,46,72,"City to Airport",1902,"Morning (08:00 to 12:00)",424.533333333333
"1903",1908,"Airport",205,"Trip Completed",2016-07-12 10:35:00,"2016-07-12","10:35:00",2016-07-12 11:40:00,"2016-07-12","11:40:00",10,35,11,40,65,"Airport to City",1903,"Morning (08:00 to 12:00)",NA
"1904",1904,"City",NA,"No Cars Available",2016-07-12 10:35:00,"2016-07-12","10:35:00",NA,NA,NA,10,35,NA,NA,NA,"City to Airport",1904,"Morning (08:00 to 12:00)",NA
"1905",1907,"City",119,"Trip Completed",2016-07-12 10:36:00,"2016-07-12","10:36:00",2016-07-12 11:53:00,"2016-07-12","11:53:00",10,36,11,53,77,"City to Airport",1905,"Morning (08:00 to 12:00)",424.533333333333
"1906",1903,"City",185,"Trip Completed",2016-07-12 10:36:00,"2016-07-12","10:36:00",2016-07-12 11:32:00,"2016-07-12","11:32:00",10,36,11,32,56,"City to Airport",1906,"Morning (08:00 to 12:00)",424.533333333333
"1907",1906,"Airport",51,"Trip Completed",2016-07-12 10:38:00,"2016-07-12","10:38:00",2016-07-12 11:22:00,"2016-07-12","11:22:00",10,38,11,22,44,"Airport to City",1907,"Morning (08:00 to 12:00)",NA
"1908",1910,"Airport",193,"Trip Completed",2016-07-12 10:41:00,"2016-07-12","10:41:00",2016-07-12 11:27:00,"2016-07-12","11:27:00",10,41,11,27,46,"Airport to City",1908,"Morning (08:00 to 12:00)",NA
"1909",1914,"Airport",56,"Trip Completed",2016-07-12 10:42:00,"2016-07-12","10:42:00",2016-07-12 11:52:00,"2016-07-12","11:52:00",10,42,11,52,70,"Airport to City",1909,"Morning (08:00 to 12:00)",NA
"1910",1911,"Airport",65,"Trip Completed",2016-07-12 10:43:00,"2016-07-12","10:43:00",2016-07-12 11:41:00,"2016-07-12","11:41:00",10,43,11,41,58,"Airport to City",1910,"Morning (08:00 to 12:00)",NA
"1911",1916,"Airport",144,"Trip Completed",2016-07-12 10:43:00,"2016-07-12","10:43:00",2016-07-12 11:11:00,"2016-07-12","11:11:00",10,43,11,11,28,"Airport to City",1911,"Morning (08:00 to 12:00)",NA
"1912",1912,"Airport",NA,"No Cars Available",2016-07-12 10:44:00,"2016-07-12","10:44:00",NA,NA,NA,10,44,NA,NA,NA,"Airport to City",1912,"Morning (08:00 to 12:00)",NA
"1913",1915,"City",78,"Trip Completed",2016-07-12 10:45:00,"2016-07-12","10:45:00",2016-07-12 11:32:00,"2016-07-12","11:32:00",10,45,11,32,47,"City to Airport",1913,"Morning (08:00 to 12:00)",424.533333333333
"1914",1913,"Airport",NA,"No Cars Available",2016-07-12 10:47:00,"2016-07-12","10:47:00",NA,NA,NA,10,47,NA,NA,NA,"Airport to City",1914,"Morning (08:00 to 12:00)",NA
"1915",1917,"City",NA,"No Cars Available",2016-07-12 10:50:00,"2016-07-12","10:50:00",NA,NA,NA,10,50,NA,NA,NA,"City to Airport",1915,"Morning (08:00 to 12:00)",NA
"1916",1918,"City",221,"Trip Completed",2016-07-12 10:56:00,"2016-07-12","10:56:00",2016-07-12 12:10:00,"2016-07-12","12:10:00",10,56,12,10,74,"City to Airport",1916,"Morning (08:00 to 12:00)",363
"1917",1920,"City",294,"Trip Completed",2016-07-12 10:56:00,"2016-07-12","10:56:00",2016-07-12 11:58:00,"2016-07-12","11:58:00",10,56,11,58,62,"City to Airport",1917,"Morning (08:00 to 12:00)",424.533333333333
"1918",1921,"City",28,"Cancelled",2016-07-12 10:58:00,"2016-07-12","10:58:00",NA,NA,NA,10,58,NA,NA,NA,"City to Airport",1918,"Morning (08:00 to 12:00)",NA
"1919",1919,"City",272,"Trip Completed",2016-07-12 10:59:00,"2016-07-12","10:59:00",2016-07-12 12:13:00,"2016-07-12","12:13:00",10,59,12,13,74,"City to Airport",1919,"Morning (08:00 to 12:00)",424.533333333333
"1920",1923,"City",285,"Trip Completed",2016-07-12 11:00:00,"2016-07-12","11:00:00",2016-07-12 12:00:00,"2016-07-12","12:00:00",11,0,12,0,60,"City to Airport",1920,"Morning (08:00 to 12:00)",489.666666666667
"1921",1924,"City",255,"Trip Completed",2016-07-12 11:02:00,"2016-07-12","11:02:00",2016-07-12 11:44:00,"2016-07-12","11:44:00",11,2,11,44,42,"City to Airport",1921,"Morning (08:00 to 12:00)",489.666666666667
"1922",1922,"Airport",NA,"No Cars Available",2016-07-12 11:03:00,"2016-07-12","11:03:00",NA,NA,NA,11,3,NA,NA,NA,"Airport to City",1922,"Morning (08:00 to 12:00)",NA
"1923",1925,"City",71,"Trip Completed",2016-07-12 11:06:00,"2016-07-12","11:06:00",2016-07-12 11:51:00,"2016-07-12","11:51:00",11,6,11,51,45,"City to Airport",1923,"Morning (08:00 to 12:00)",489.666666666667
"1924",1928,"City",241,"Trip Completed",2016-07-12 11:08:00,"2016-07-12","11:08:00",2016-07-12 11:39:00,"2016-07-12","11:39:00",11,8,11,39,31,"City to Airport",1924,"Morning (08:00 to 12:00)",545
"1925",1927,"City",111,"Cancelled",2016-07-12 11:08:00,"2016-07-12","11:08:00",NA,NA,NA,11,8,NA,NA,NA,"City to Airport",1925,"Morning (08:00 to 12:00)",NA
"1926",1926,"City",NA,"No Cars Available",2016-07-12 11:10:00,"2016-07-12","11:10:00",NA,NA,NA,11,10,NA,NA,NA,"City to Airport",1926,"Morning (08:00 to 12:00)",NA
"1927",1931,"City",104,"Cancelled",2016-07-12 11:13:00,"2016-07-12","11:13:00",NA,NA,NA,11,13,NA,NA,NA,"City to Airport",1927,"Morning (08:00 to 12:00)",NA
"1928",1932,"City",248,"Cancelled",2016-07-12 11:13:00,"2016-07-12","11:13:00",NA,NA,NA,11,13,NA,NA,NA,"City to Airport",1928,"Morning (08:00 to 12:00)",NA
"1929",1930,"City",265,"Trip Completed",2016-07-12 11:14:00,"2016-07-12","11:14:00",2016-07-12 12:13:00,"2016-07-12","12:13:00",11,14,12,13,59,"City to Airport",1929,"Morning (08:00 to 12:00)",489.666666666667
"1930",1935,"City",110,"Trip Completed",2016-07-12 11:16:00,"2016-07-12","11:16:00",2016-07-12 12:17:00,"2016-07-12","12:17:00",11,16,12,17,61,"City to Airport",1930,"Morning (08:00 to 12:00)",489.666666666667
"1931",1934,"Airport",3,"Trip Completed",2016-07-12 11:17:00,"2016-07-12","11:17:00",2016-07-12 12:23:00,"2016-07-12","12:23:00",11,17,12,23,66,"Airport to City",1931,"Morning (08:00 to 12:00)",NA
"1932",1936,"City",NA,"No Cars Available",2016-07-12 11:17:00,"2016-07-12","11:17:00",NA,NA,NA,11,17,NA,NA,NA,"City to Airport",1932,"Morning (08:00 to 12:00)",NA
"1933",1939,"City",160,"Trip Completed",2016-07-12 11:18:00,"2016-07-12","11:18:00",2016-07-12 11:54:00,"2016-07-12","11:54:00",11,18,11,54,36,"City to Airport",1933,"Morning (08:00 to 12:00)",489.666666666667
"1934",1929,"City",274,"Trip Completed",2016-07-12 11:18:00,"2016-07-12","11:18:00",2016-07-12 12:16:00,"2016-07-12","12:16:00",11,18,12,16,58,"City to Airport",1934,"Morning (08:00 to 12:00)",489.666666666667
"1935",1940,"Airport",258,"Trip Completed",2016-07-12 11:20:00,"2016-07-12","11:20:00",2016-07-12 12:37:00,"2016-07-12","12:37:00",11,20,12,37,77,"Airport to City",1935,"Morning (08:00 to 12:00)",NA
"1936",1938,"Airport",156,"Trip Completed",2016-07-12 11:21:00,"2016-07-12","11:21:00",2016-07-12 12:03:00,"2016-07-12","12:03:00",11,21,12,3,42,"Airport to City",1936,"Morning (08:00 to 12:00)",NA
"1937",1933,"City",NA,"No Cars Available",2016-07-12 11:21:00,"2016-07-12","11:21:00",NA,NA,NA,11,21,NA,NA,NA,"City to Airport",1937,"Morning (08:00 to 12:00)",NA
"1938",1943,"City",NA,"No Cars Available",2016-07-12 11:22:00,"2016-07-12","11:22:00",NA,NA,NA,11,22,NA,NA,NA,"City to Airport",1938,"Morning (08:00 to 12:00)",NA
"1939",1942,"Airport",130,"Trip Completed",2016-07-12 11:26:00,"2016-07-12","11:26:00",2016-07-12 12:27:00,"2016-07-12","12:27:00",11,26,12,27,61,"Airport to City",1939,"Morning (08:00 to 12:00)",NA
"1940",1937,"Airport",102,"Cancelled",2016-07-12 11:26:00,"2016-07-12","11:26:00",NA,NA,NA,11,26,NA,NA,NA,"Airport to City",1940,"Morning (08:00 to 12:00)",NA
"1941",1946,"Airport",181,"Trip Completed",2016-07-12 11:28:00,"2016-07-12","11:28:00",2016-07-12 12:32:00,"2016-07-12","12:32:00",11,28,12,32,64,"Airport to City",1941,"Morning (08:00 to 12:00)",NA
"1942",1941,"Airport",41,"Trip Completed",2016-07-12 11:29:00,"2016-07-12","11:29:00",2016-07-12 12:09:00,"2016-07-12","12:09:00",11,29,12,9,40,"Airport to City",1942,"Morning (08:00 to 12:00)",NA
"1943",1951,"Airport",NA,"No Cars Available",2016-07-12 11:29:00,"2016-07-12","11:29:00",NA,NA,NA,11,29,NA,NA,NA,"Airport to City",1943,"Morning (08:00 to 12:00)",NA
"1944",1952,"City",269,"Trip Completed",2016-07-12 11:30:00,"2016-07-12","11:30:00",2016-07-12 12:21:00,"2016-07-12","12:21:00",11,30,12,21,51,"City to Airport",1944,"Morning (08:00 to 12:00)",489.666666666667
"1945",1944,"City",NA,"No Cars Available",2016-07-12 11:30:00,"2016-07-12","11:30:00",NA,NA,NA,11,30,NA,NA,NA,"City to Airport",1945,"Morning (08:00 to 12:00)",NA
"1946",1949,"Airport",18,"Trip Completed",2016-07-12 11:32:00,"2016-07-12","11:32:00",2016-07-12 12:13:00,"2016-07-12","12:13:00",11,32,12,13,41,"Airport to City",1946,"Morning (08:00 to 12:00)",NA
"1947",1950,"City",115,"Trip Completed",2016-07-12 11:33:00,"2016-07-12","11:33:00",2016-07-12 12:04:00,"2016-07-12","12:04:00",11,33,12,4,31,"City to Airport",1947,"Morning (08:00 to 12:00)",489.666666666667
"1948",1945,"Airport",175,"Trip Completed",2016-07-12 11:33:00,"2016-07-12","11:33:00",2016-07-12 12:44:00,"2016-07-12","12:44:00",11,33,12,44,71,"Airport to City",1948,"Morning (08:00 to 12:00)",NA
"1949",1947,"Airport",191,"Trip Completed",2016-07-12 11:33:00,"2016-07-12","11:33:00",2016-07-12 12:09:00,"2016-07-12","12:09:00",11,33,12,9,36,"Airport to City",1949,"Morning (08:00 to 12:00)",NA
"1950",1953,"Airport",109,"Trip Completed",2016-07-12 11:38:00,"2016-07-12","11:38:00",2016-07-12 12:41:00,"2016-07-12","12:41:00",11,38,12,41,63,"Airport to City",1950,"Morning (08:00 to 12:00)",NA
"1951",1958,"Airport",52,"Trip Completed",2016-07-12 11:41:00,"2016-07-12","11:41:00",2016-07-12 12:35:00,"2016-07-12","12:35:00",11,41,12,35,54,"Airport to City",1951,"Morning (08:00 to 12:00)",NA
"1952",1954,"Airport",129,"Trip Completed",2016-07-12 11:43:00,"2016-07-12","11:43:00",2016-07-12 12:08:00,"2016-07-12","12:08:00",11,43,12,8,25,"Airport to City",1952,"Morning (08:00 to 12:00)",NA
"1953",1957,"City",33,"Trip Completed",2016-07-12 11:45:00,"2016-07-12","11:45:00",2016-07-12 12:55:00,"2016-07-12","12:55:00",11,45,12,55,70,"City to Airport",1953,"Morning (08:00 to 12:00)",489.666666666667
"1954",1956,"City",85,"Trip Completed",2016-07-12 11:45:00,"2016-07-12","11:45:00",2016-07-12 12:32:00,"2016-07-12","12:32:00",11,45,12,32,47,"City to Airport",1954,"Morning (08:00 to 12:00)",489.666666666667
"1955",1960,"Airport",229,"Trip Completed",2016-07-12 11:47:00,"2016-07-12","11:47:00",2016-07-12 12:48:00,"2016-07-12","12:48:00",11,47,12,48,61,"Airport to City",1955,"Morning (08:00 to 12:00)",NA
"1956",1955,"Airport",140,"Cancelled",2016-07-12 11:47:00,"2016-07-12","11:47:00",NA,NA,NA,11,47,NA,NA,NA,"Airport to City",1956,"Morning (08:00 to 12:00)",NA
"1957",1959,"City",239,"Trip Completed",2016-07-12 11:48:00,"2016-07-12","11:48:00",2016-07-12 12:20:00,"2016-07-12","12:20:00",11,48,12,20,32,"City to Airport",1957,"Morning (08:00 to 12:00)",490
